id,numero_ticket,fecha_creacion,fecha_resolucion,categoria_id,tecnico_id,prioridad,estado,descripcion,mttr_horas
4778,TKT-004778,2024-01-29T05:53:00,2024-01-31T21:53:00,10,7,Crítica,Resuelto,Ticket de prueba #4778,64
4779,TKT-004779,2023-01-16T05:17:00,2023-01-17T03:17:00,6,4,Baja,Resuelto,Ticket de prueba #4779,22
4780,TKT-004780,2023-09-02T06:14:00,2023-09-05T19:14:00,3,5,Alta,Resuelto,Ticket de prueba #4780,85
4781,TKT-004781,2024-11-22T19:18:00,2024-11-24T17:18:00,3,2,Baja,Resuelto,Ticket de prueba #4781,46
4782,TKT-004782,2023-11-26T20:34:00,2023-12-01T18:34:00,3,5,Crítica,Resuelto,Ticket de prueba #4782,118
4783,TKT-004783,2023-08-20T01:17:00,2023-08-20T04:17:00,3,5,Crítica,Resuelto,Ticket de prueba #4783,3
4784,TKT-004784,2024-02-06T05:57:00,2024-02-10T22:57:00,10,5,Baja,Resuelto,Ticket de prueba #4784,113
4785,TKT-004785,2024-03-29T05:06:00,2024-03-31T20:06:00,5,2,Media,Resuelto,Ticket de prueba #4785,63
4786,TKT-004786,2023-05-15T00:19:00,2023-05-15T12:19:00,7,4,Media,Resuelto,Ticket de prueba #4786,12
4787,TKT-004787,2023-05-03T11:43:00,2023-05-04T18:43:00,10,2,Crítica,Resuelto,Ticket de prueba #4787,31
4788,TKT-004788,2024-01-27T19:13:00,2024-01-30T08:13:00,1,4,Media,Resuelto,Ticket de prueba #4788,61
4789,TKT-004789,2023-05-10T11:48:00,2023-05-10T16:48:00,4,1,Media,Resuelto,Ticket de prueba #4789,5
4790,TKT-004790,2024-08-23T05:32:00,2024-08-23T11:32:00,5,5,Alta,Resuelto,Ticket de prueba #4790,6
4791,TKT-004791,2023-01-08T05:09:00,2023-01-08T11:09:00,7,1,Baja,Resuelto,Ticket de prueba #4791,6
4792,TKT-004792,2023-04-19T18:15:00,2023-04-23T05:15:00,4,2,Alta,Resuelto,Ticket de prueba #4792,83
4793,TKT-004793,2024-09-25T07:31:00,2024-09-28T13:31:00,8,1,Baja,Resuelto,Ticket de prueba #4793,78
4794,TKT-004794,2023-01-03T01:41:00,2023-01-03T04:41:00,3,6,Alta,Resuelto,Ticket de prueba #4794,3
4795,TKT-004795,2024-03-16T03:24:00,2024-03-16T22:24:00,3,7,Alta,Resuelto,Ticket de prueba #4795,19
4796,TKT-004796,2024-01-21T22:45:00,2024-01-25T13:45:00,5,6,Crítica,Resuelto,Ticket de prueba #4796,87
4797,TKT-004797,2023-03-07T16:47:00,2023-03-09T16:47:00,6,5,Alta,Resuelto,Ticket de prueba #4797,48
4798,TKT-004798,2023-01-03T23:28:00,2023-01-07T02:28:00,10,7,Media,Resuelto,Ticket de prueba #4798,75
4799,TKT-004799,2023-08-21T00:18:00,2023-08-25T06:18:00,6,6,Media,Resuelto,Ticket de prueba #4799,102
4800,TKT-004800,2023-05-20T23:14:00,2023-05-21T10:14:00,7,6,Crítica,Resuelto,Ticket de prueba #4800,11
4801,TKT-004801,2024-04-21T17:49:00,2024-04-22T03:49:00,5,3,Crítica,Resuelto,Ticket de prueba #4801,10
4802,TKT-004802,2023-10-24T14:46:00,2023-10-26T03:46:00,4,4,Baja,Resuelto,Ticket de prueba #4802,37
4803,TKT-004803,2023-05-02T19:18:00,2023-05-06T20:18:00,6,2,Baja,Resuelto,Ticket de prueba #4803,97
4804,TKT-004804,2023-03-24T21:28:00,2023-03-27T13:28:00,7,4,Crítica,Resuelto,Ticket de prueba #4804,64
4805,TKT-004805,2023-12-15T01:22:00,2023-12-16T00:22:00,8,6,Crítica,Resuelto,Ticket de prueba #4805,23
4806,TKT-004806,2023-03-10T04:01:00,2023-03-14T09:01:00,10,2,Baja,Resuelto,Ticket de prueba #4806,101
4807,TKT-004807,2024-12-18T20:20:00,2024-12-21T10:20:00,9,1,Crítica,Resuelto,Ticket de prueba #4807,62
4808,TKT-004808,2024-11-09T02:51:00,2024-11-12T23:51:00,10,1,Media,Resuelto,Ticket de prueba #4808,93
4809,TKT-004809,2023-05-16T07:04:00,2023-05-19T22:04:00,2,4,Crítica,Resuelto,Ticket de prueba #4809,87
4810,TKT-004810,2024-10-03T17:43:00,2024-10-08T16:43:00,8,1,Crítica,Resuelto,Ticket de prueba #4810,119
4811,TKT-004811,2024-10-06T15:40:00,2024-10-08T22:40:00,4,3,Media,Resuelto,Ticket de prueba #4811,55
4812,TKT-004812,2023-05-19T04:12:00,2023-05-22T20:12:00,8,1,Alta,Resuelto,Ticket de prueba #4812,88
4813,TKT-004813,2024-08-22T04:04:00,2024-08-26T20:04:00,3,4,Alta,Resuelto,Ticket de prueba #4813,112
4814,TKT-004814,2024-10-24T16:23:00,2024-10-26T22:23:00,4,4,Baja,Resuelto,Ticket de prueba #4814,54
4815,TKT-004815,2023-03-27T09:54:00,2023-03-28T05:54:00,10,3,Media,Resuelto,Ticket de prueba #4815,20
4816,TKT-004816,2023-01-23T01:01:00,2023-01-27T01:01:00,4,4,Alta,Resuelto,Ticket de prueba #4816,96
4817,TKT-004817,2023-09-09T18:48:00,2023-09-12T15:48:00,10,6,Media,Resuelto,Ticket de prueba #4817,69
4818,TKT-004818,2023-09-07T22:44:00,2023-09-08T08:44:00,4,2,Alta,Resuelto,Ticket de prueba #4818,10
4819,TKT-004819,2024-03-23T11:38:00,2024-03-27T00:38:00,9,7,Crítica,Resuelto,Ticket de prueba #4819,85
4820,TKT-004820,2024-01-25T19:13:00,2024-01-26T12:13:00,8,7,Alta,Resuelto,Ticket de prueba #4820,17
4821,TKT-004821,2023-04-16T15:42:00,2023-04-19T14:42:00,4,7,Crítica,Resuelto,Ticket de prueba #4821,71
4822,TKT-004822,2024-02-27T10:36:00,2024-02-27T20:36:00,6,2,Media,Resuelto,Ticket de prueba #4822,10
4823,TKT-004823,2023-02-12T03:06:00,2023-02-16T07:06:00,5,6,Baja,Resuelto,Ticket de prueba #4823,100
4824,TKT-004824,2024-02-02T11:10:00,2024-02-06T05:10:00,7,4,Alta,Resuelto,Ticket de prueba #4824,90
4825,TKT-004825,2023-07-08T13:28:00,2023-07-13T04:28:00,4,7,Alta,Resuelto,Ticket de prueba #4825,111
4826,TKT-004826,2023-03-07T04:31:00,2023-03-08T04:31:00,5,3,Alta,Resuelto,Ticket de prueba #4826,24
4827,TKT-004827,2023-08-14T07:31:00,2023-08-18T18:31:00,6,6,Crítica,Resuelto,Ticket de prueba #4827,107
4828,TKT-004828,2023-11-18T12:39:00,2023-11-21T01:39:00,7,3,Crítica,Resuelto,Ticket de prueba #4828,61
4829,TKT-004829,2024-06-07T09:37:00,2024-06-09T16:37:00,3,2,Alta,Resuelto,Ticket de prueba #4829,55
4830,TKT-004830,2024-08-14T09:45:00,2024-08-16T09:45:00,2,1,Alta,Resuelto,Ticket de prueba #4830,48
4831,TKT-004831,2024-02-21T20:08:00,2024-02-23T13:08:00,1,4,Media,Resuelto,Ticket de prueba #4831,41
4832,TKT-004832,2024-08-04T13:20:00,2024-08-06T15:20:00,9,3,Baja,Resuelto,Ticket de prueba #4832,50
4833,TKT-004833,2023-05-27T21:03:00,2023-06-01T12:03:00,7,7,Media,Resuelto,Ticket de prueba #4833,111
4834,TKT-004834,2024-04-03T13:45:00,2024-04-06T05:45:00,3,5,Media,Resuelto,Ticket de prueba #4834,64
4835,TKT-004835,2023-11-24T22:01:00,2023-11-28T05:01:00,8,5,Media,Resuelto,Ticket de prueba #4835,79
4836,TKT-004836,2023-09-21T21:56:00,2023-09-23T08:56:00,3,1,Media,Resuelto,Ticket de prueba #4836,35
4837,TKT-004837,2024-08-12T03:19:00,2024-08-14T11:19:00,6,1,Media,Resuelto,Ticket de prueba #4837,56
4838,TKT-004838,2023-05-31T06:18:00,2023-06-05T01:18:00,8,4,Baja,Resuelto,Ticket de prueba #4838,115
4839,TKT-004839,2023-10-21T11:31:00,2023-10-25T08:31:00,10,4,Media,Resuelto,Ticket de prueba #4839,93
4840,TKT-004840,2024-01-18T03:55:00,2024-01-20T22:55:00,5,6,Baja,Resuelto,Ticket de prueba #4840,67
4841,TKT-004841,2024-04-14T00:13:00,2024-04-15T06:13:00,10,5,Media,Resuelto,Ticket de prueba #4841,30
4842,TKT-004842,2023-04-06T09:28:00,2023-04-09T09:28:00,3,7,Media,Resuelto,Ticket de prueba #4842,72
4843,TKT-004843,2023-07-17T14:41:00,2023-07-21T12:41:00,3,6,Baja,Resuelto,Ticket de prueba #4843,94
4844,TKT-004844,2024-08-04T22:45:00,2024-08-06T09:45:00,6,1,Crítica,Resuelto,Ticket de prueba #4844,35
4845,TKT-004845,2024-05-14T12:49:00,2024-05-18T10:49:00,8,1,Crítica,Resuelto,Ticket de prueba #4845,94
4846,TKT-004846,2023-07-21T13:40:00,2023-07-22T18:40:00,3,7,Crítica,Resuelto,Ticket de prueba #4846,29
4847,TKT-004847,2023-07-25T00:07:00,2023-07-25T09:07:00,3,7,Media,Resuelto,Ticket de prueba #4847,9
4848,TKT-004848,2023-01-28T01:57:00,2023-02-01T19:57:00,9,3,Alta,Resuelto,Ticket de prueba #4848,114
4849,TKT-004849,2023-05-10T12:52:00,2023-05-11T21:52:00,9,2,Media,Resuelto,Ticket de prueba #4849,33
4850,TKT-004850,2023-08-06T13:54:00,2023-08-08T23:54:00,10,4,Baja,Resuelto,Ticket de prueba #4850,58
4851,TKT-004851,2024-06-05T05:44:00,2024-06-08T03:44:00,10,4,Crítica,Resuelto,Ticket de prueba #4851,70
4852,TKT-004852,2024-10-15T02:44:00,2024-10-16T05:44:00,7,1,Alta,Resuelto,Ticket de prueba #4852,27
4853,TKT-004853,2024-10-17T21:16:00,2024-10-21T03:16:00,5,4,Media,Resuelto,Ticket de prueba #4853,78
4854,TKT-004854,2023-01-25T17:23:00,2023-01-30T15:23:00,7,3,Baja,Resuelto,Ticket de prueba #4854,118
4855,TKT-004855,2023-04-27T06:09:00,2023-04-28T16:09:00,10,3,Baja,Resuelto,Ticket de prueba #4855,34
4856,TKT-004856,2024-07-31T06:23:00,2024-07-31T13:23:00,1,1,Baja,Resuelto,Ticket de prueba #4856,7
4857,TKT-004857,2023-12-06T09:25:00,2023-12-07T00:25:00,8,3,Baja,Resuelto,Ticket de prueba #4857,15
4858,TKT-004858,2024-07-07T01:13:00,2024-07-09T21:13:00,9,5,Baja,Resuelto,Ticket de prueba #4858,68
4859,TKT-004859,2023-10-20T08:40:00,2023-10-20T17:40:00,1,3,Baja,Resuelto,Ticket de prueba #4859,9
4860,TKT-004860,2023-10-06T07:04:00,2023-10-08T04:04:00,7,4,Alta,Resuelto,Ticket de prueba #4860,45
4861,TKT-004861,2023-03-19T21:13:00,2023-03-24T08:13:00,6,2,Baja,Resuelto,Ticket de prueba #4861,107
4862,TKT-004862,2023-10-09T16:41:00,2023-10-10T20:41:00,8,3,Crítica,Resuelto,Ticket de prueba #4862,28
4863,TKT-004863,2023-11-24T11:32:00,2023-11-24T18:32:00,4,1,Baja,Resuelto,Ticket de prueba #4863,7
4864,TKT-004864,2023-04-16T12:33:00,2023-04-21T12:33:00,6,4,Alta,Resuelto,Ticket de prueba #4864,120
4865,TKT-004865,2024-04-03T03:31:00,2024-04-07T15:31:00,8,5,Alta,Resuelto,Ticket de prueba #4865,108
4866,TKT-004866,2023-02-06T02:59:00,2023-02-09T08:59:00,1,2,Crítica,Resuelto,Ticket de prueba #4866,78
4867,TKT-004867,2024-11-03T03:25:00,2024-11-07T22:25:00,10,5,Media,Resuelto,Ticket de prueba #4867,115
4868,TKT-004868,2024-05-10T22:06:00,2024-05-13T06:06:00,2,1,Alta,Resuelto,Ticket de prueba #4868,56
4869,TKT-004869,2024-06-12T12:27:00,2024-06-16T19:27:00,9,4,Baja,Resuelto,Ticket de prueba #4869,103
4870,TKT-004870,2023-03-29T18:36:00,2023-04-01T07:36:00,7,4,Alta,Resuelto,Ticket de prueba #4870,61
4871,TKT-004871,2024-08-16T23:45:00,2024-08-19T18:45:00,4,6,Media,Resuelto,Ticket de prueba #4871,67
4872,TKT-004872,2023-06-13T13:04:00,2023-06-16T02:04:00,1,6,Alta,Resuelto,Ticket de prueba #4872,61
4873,TKT-004873,2023-01-29T10:34:00,2023-01-30T13:34:00,6,2,Alta,Resuelto,Ticket de prueba #4873,27
4874,TKT-004874,2024-01-01T20:34:00,2024-01-02T05:34:00,10,3,Crítica,Resuelto,Ticket de prueba #4874,9
4875,TKT-004875,2023-12-02T14:45:00,2023-12-03T10:45:00,9,3,Media,Resuelto,Ticket de prueba #4875,20
4876,TKT-004876,2024-01-09T07:15:00,2024-01-12T10:15:00,10,7,Media,Resuelto,Ticket de prueba #4876,75
4877,TKT-004877,2023-10-17T05:24:00,2023-10-19T09:24:00,3,1,Crítica,Resuelto,Ticket de prueba #4877,52
4878,TKT-004878,2024-12-18T15:21:00,2024-12-21T15:21:00,1,1,Alta,Resuelto,Ticket de prueba #4878,72
4879,TKT-004879,2024-07-06T08:59:00,2024-07-08T15:59:00,7,5,Crítica,Resuelto,Ticket de prueba #4879,55
4880,TKT-004880,2024-09-11T06:00:00,2024-09-15T15:00:00,4,1,Media,Resuelto,Ticket de prueba #4880,105
4881,TKT-004881,2024-06-11T10:13:00,2024-06-12T07:13:00,8,2,Crítica,Resuelto,Ticket de prueba #4881,21
4882,TKT-004882,2024-01-29T13:37:00,2024-02-01T13:37:00,4,3,Alta,Resuelto,Ticket de prueba #4882,72
4883,TKT-004883,2023-03-13T20:23:00,2023-03-18T04:23:00,1,2,Alta,Resuelto,Ticket de prueba #4883,104
4884,TKT-004884,2023-05-09T16:23:00,2023-05-11T07:23:00,7,1,Media,Resuelto,Ticket de prueba #4884,39
4885,TKT-004885,2023-01-05T17:29:00,2023-01-10T02:29:00,4,1,Crítica,Resuelto,Ticket de prueba #4885,105
4886,TKT-004886,2023-05-09T23:53:00,2023-05-10T01:53:00,8,7,Media,Resuelto,Ticket de prueba #4886,2
4887,TKT-004887,2024-07-22T22:54:00,2024-07-23T20:54:00,8,7,Crítica,Resuelto,Ticket de prueba #4887,22
4888,TKT-004888,2024-04-25T14:58:00,2024-04-29T14:58:00,2,1,Alta,Resuelto,Ticket de prueba #4888,96
4889,TKT-004889,2023-05-24T10:08:00,2023-05-28T03:08:00,8,6,Crítica,Resuelto,Ticket de prueba #4889,89
4890,TKT-004890,2023-07-23T00:49:00,2023-07-26T06:49:00,1,1,Crítica,Resuelto,Ticket de prueba #4890,78
4891,TKT-004891,2023-03-26T04:04:00,2023-03-26T11:04:00,3,6,Alta,Resuelto,Ticket de prueba #4891,7
4892,TKT-004892,2023-05-25T06:18:00,2023-05-28T21:18:00,5,4,Media,Resuelto,Ticket de prueba #4892,87
4893,TKT-004893,2024-11-25T01:22:00,2024-11-29T00:22:00,8,7,Crítica,Resuelto,Ticket de prueba #4893,95
4894,TKT-004894,2024-04-25T03:48:00,2024-04-28T11:48:00,7,1,Crítica,Resuelto,Ticket de prueba #4894,80
4895,TKT-004895,2023-04-21T12:23:00,2023-04-25T07:23:00,10,4,Alta,Resuelto,Ticket de prueba #4895,91
4896,TKT-004896,2024-02-13T12:49:00,2024-02-15T23:49:00,7,3,Baja,Resuelto,Ticket de prueba #4896,59
4897,TKT-004897,2024-09-13T19:46:00,2024-09-17T11:46:00,7,5,Media,Resuelto,Ticket de prueba #4897,88
4898,TKT-004898,2023-07-19T09:49:00,2023-07-20T20:49:00,1,1,Alta,Resuelto,Ticket de prueba #4898,35
4899,TKT-004899,2023-06-05T05:59:00,2023-06-09T15:59:00,5,2,Crítica,Resuelto,Ticket de prueba #4899,106
4900,TKT-004900,2024-11-29T22:23:00,2024-12-01T00:23:00,8,5,Media,Resuelto,Ticket de prueba #4900,26
4901,TKT-004901,2024-12-12T05:08:00,2024-12-16T17:08:00,2,5,Baja,Resuelto,Ticket de prueba #4901,108
4902,TKT-004902,2023-09-22T07:39:00,2023-09-26T02:39:00,1,4,Baja,Resuelto,Ticket de prueba #4902,91
4903,TKT-004903,2024-01-06T22:18:00,2024-01-09T12:18:00,4,4,Baja,Resuelto,Ticket de prueba #4903,62
4904,TKT-004904,2023-04-27T10:31:00,2023-05-01T15:31:00,10,1,Baja,Resuelto,Ticket de prueba #4904,101
4905,TKT-004905,2023-12-03T01:47:00,2023-12-06T19:47:00,2,1,Baja,Resuelto,Ticket de prueba #4905,90
4906,TKT-004906,2024-02-11T22:53:00,2024-02-16T19:53:00,3,4,Baja,Resuelto,Ticket de prueba #4906,117
4907,TKT-004907,2023-02-01T16:02:00,2023-02-02T10:02:00,7,3,Media,Resuelto,Ticket de prueba #4907,18
4908,TKT-004908,2024-11-16T08:54:00,2024-11-18T20:54:00,6,5,Crítica,Resuelto,Ticket de prueba #4908,60
4909,TKT-004909,2024-07-23T06:14:00,2024-07-24T23:14:00,5,5,Media,Resuelto,Ticket de prueba #4909,41
4910,TKT-004910,2024-01-02T15:57:00,2024-01-03T03:57:00,10,2,Baja,Resuelto,Ticket de prueba #4910,12
4911,TKT-004911,2023-10-18T18:25:00,2023-10-21T07:25:00,10,1,Alta,Resuelto,Ticket de prueba #4911,61
4912,TKT-004912,2024-01-29T07:57:00,2024-02-02T02:57:00,9,4,Crítica,Resuelto,Ticket de prueba #4912,91
4913,TKT-004913,2023-10-18T21:53:00,2023-10-20T04:53:00,3,1,Media,Resuelto,Ticket de prueba #4913,31
4914,TKT-004914,2023-04-04T15:44:00,2023-04-05T09:44:00,7,4,Alta,Resuelto,Ticket de prueba #4914,18
4915,TKT-004915,2023-05-30T16:09:00,2023-06-01T08:09:00,7,5,Alta,Resuelto,Ticket de prueba #4915,40
4916,TKT-004916,2023-09-28T18:57:00,2023-09-29T16:57:00,8,6,Media,Resuelto,Ticket de prueba #4916,22
4917,TKT-004917,2023-10-25T00:02:00,2023-10-29T08:02:00,1,6,Media,Resuelto,Ticket de prueba #4917,104
4918,TKT-004918,2023-01-22T17:25:00,2023-01-26T07:25:00,1,1,Alta,Resuelto,Ticket de prueba #4918,86
4919,TKT-004919,2024-11-13T23:24:00,2024-11-18T05:24:00,1,3,Baja,Resuelto,Ticket de prueba #4919,102
4920,TKT-004920,2024-08-26T00:35:00,2024-08-30T03:35:00,6,3,Media,Resuelto,Ticket de prueba #4920,99
4921,TKT-004921,2023-05-27T15:56:00,2023-05-28T06:56:00,7,6,Media,Resuelto,Ticket de prueba #4921,15
4922,TKT-004922,2023-02-28T20:44:00,2023-03-04T17:44:00,4,2,Alta,Resuelto,Ticket de prueba #4922,93
4923,TKT-004923,2024-03-06T20:58:00,2024-03-08T00:58:00,7,5,Media,Resuelto,Ticket de prueba #4923,28
4924,TKT-004924,2023-01-14T02:58:00,2023-01-14T10:58:00,1,6,Baja,Resuelto,Ticket de prueba #4924,8
4925,TKT-004925,2024-08-26T01:33:00,2024-08-30T11:33:00,10,5,Media,Resuelto,Ticket de prueba #4925,106
4926,TKT-004926,2023-03-09T17:28:00,2023-03-12T12:28:00,2,6,Baja,Resuelto,Ticket de prueba #4926,67
4927,TKT-004927,2023-11-14T17:02:00,2023-11-15T16:02:00,9,6,Media,Resuelto,Ticket de prueba #4927,23
4928,TKT-004928,2023-12-10T22:17:00,2023-12-11T07:17:00,6,5,Media,Resuelto,Ticket de prueba #4928,9
4929,TKT-004929,2024-10-01T21:03:00,2024-10-05T05:03:00,4,1,Alta,Resuelto,Ticket de prueba #4929,80
4930,TKT-004930,2024-12-24T07:40:00,2024-12-26T16:40:00,7,4,Baja,Resuelto,Ticket de prueba #4930,57
4931,TKT-004931,2023-09-06T13:25:00,2023-09-07T11:25:00,9,6,Baja,Resuelto,Ticket de prueba #4931,22
4932,TKT-004932,2024-06-08T02:08:00,2024-06-08T20:08:00,7,5,Baja,Resuelto,Ticket de prueba #4932,18
4933,TKT-004933,2023-12-24T18:19:00,2023-12-28T22:19:00,8,6,Alta,Resuelto,Ticket de prueba #4933,100
4934,TKT-004934,2024-04-13T00:55:00,2024-04-14T21:55:00,4,1,Baja,Resuelto,Ticket de prueba #4934,45
4935,TKT-004935,2023-02-07T11:43:00,2023-02-10T10:43:00,4,6,Media,Resuelto,Ticket de prueba #4935,71
4936,TKT-004936,2023-01-09T19:27:00,2023-01-12T11:27:00,4,5,Crítica,Resuelto,Ticket de prueba #4936,64
4937,TKT-004937,2024-09-25T16:18:00,2024-09-26T10:18:00,2,5,Baja,Resuelto,Ticket de prueba #4937,18
4938,TKT-004938,2023-11-12T04:42:00,2023-11-14T11:42:00,10,2,Crítica,Resuelto,Ticket de prueba #4938,55
4939,TKT-004939,2024-02-22T23:55:00,2024-02-24T21:55:00,1,7,Baja,Resuelto,Ticket de prueba #4939,46
4940,TKT-004940,2024-02-20T15:27:00,2024-02-23T05:27:00,2,5,Crítica,Resuelto,Ticket de prueba #4940,62
4941,TKT-004941,2024-05-05T12:55:00,2024-05-10T07:55:00,3,6,Media,Resuelto,Ticket de prueba #4941,115
4942,TKT-004942,2024-02-23T07:27:00,2024-02-26T05:27:00,9,6,Alta,Resuelto,Ticket de prueba #4942,70
4943,TKT-004943,2023-01-26T02:46:00,2023-01-29T14:46:00,7,7,Media,Resuelto,Ticket de prueba #4943,84
4944,TKT-004944,2024-04-15T12:11:00,2024-04-18T16:11:00,3,2,Crítica,Resuelto,Ticket de prueba #4944,76
4945,TKT-004945,2024-03-18T13:28:00,2024-03-21T07:28:00,9,1,Media,Resuelto,Ticket de prueba #4945,66
4946,TKT-004946,2024-04-03T20:25:00,2024-04-04T07:25:00,7,7,Alta,Resuelto,Ticket de prueba #4946,11
4947,TKT-004947,2023-06-23T05:35:00,2023-06-28T03:35:00,10,6,Baja,Resuelto,Ticket de prueba #4947,118
4948,TKT-004948,2024-04-19T09:37:00,2024-04-22T12:37:00,4,7,Alta,Resuelto,Ticket de prueba #4948,75
4949,TKT-004949,2024-08-02T17:06:00,2024-08-03T11:06:00,6,3,Crítica,Resuelto,Ticket de prueba #4949,18
4950,TKT-004950,2024-05-06T14:09:00,2024-05-08T22:09:00,6,5,Crítica,Resuelto,Ticket de prueba #4950,56
4951,TKT-004951,2024-01-25T09:01:00,2024-01-28T08:01:00,4,5,Alta,Resuelto,Ticket de prueba #4951,71
4952,TKT-004952,2024-06-28T00:20:00,2024-06-28T04:20:00,2,6,Alta,Resuelto,Ticket de prueba #4952,4
4953,TKT-004953,2023-05-08T14:06:00,2023-05-13T09:06:00,7,3,Crítica,Resuelto,Ticket de prueba #4953,115
4954,TKT-004954,2024-07-18T18:12:00,2024-07-21T20:12:00,2,7,Media,Resuelto,Ticket de prueba #4954,74
4955,TKT-004955,2024-08-27T11:55:00,2024-08-29T14:55:00,6,7,Baja,Resuelto,Ticket de prueba #4955,51
4956,TKT-004956,2024-07-01T17:28:00,2024-07-02T04:28:00,2,7,Alta,Resuelto,Ticket de prueba #4956,11
4957,TKT-004957,2024-06-22T13:02:00,2024-06-22T21:02:00,6,7,Baja,Resuelto,Ticket de prueba #4957,8
4958,TKT-004958,2023-01-05T22:38:00,2023-01-06T22:38:00,5,3,Media,Resuelto,Ticket de prueba #4958,24
4959,TKT-004959,2024-06-19T14:35:00,2024-06-24T01:35:00,8,3,Crítica,Resuelto,Ticket de prueba #4959,107
4960,TKT-004960,2023-02-20T20:14:00,2023-02-24T07:14:00,1,7,Media,Resuelto,Ticket de prueba #4960,83
4961,TKT-004961,2024-08-26T06:01:00,2024-08-26T22:01:00,2,6,Media,Resuelto,Ticket de prueba #4961,16
4962,TKT-004962,2023-12-15T20:00:00,2023-12-16T05:00:00,9,4,Baja,Resuelto,Ticket de prueba #4962,9
4963,TKT-004963,2024-05-20T08:10:00,2024-05-23T10:10:00,1,4,Alta,Resuelto,Ticket de prueba #4963,74
4964,TKT-004964,2023-06-02T05:10:00,2023-06-03T11:10:00,4,4,Media,Resuelto,Ticket de prueba #4964,30
4965,TKT-004965,2023-05-02T20:35:00,2023-05-02T23:35:00,7,2,Baja,Resuelto,Ticket de prueba #4965,3
4966,TKT-004966,2023-01-14T15:40:00,2023-01-15T17:40:00,1,2,Alta,Resuelto,Ticket de prueba #4966,26
4967,TKT-004967,2023-06-26T12:41:00,2023-06-30T07:41:00,7,2,Alta,Resuelto,Ticket de prueba #4967,91
4968,TKT-004968,2024-12-19T18:28:00,2024-12-21T17:28:00,4,4,Alta,Resuelto,Ticket de prueba #4968,47
4969,TKT-004969,2023-01-26T22:51:00,2023-01-28T16:51:00,8,7,Baja,Resuelto,Ticket de prueba #4969,42
4970,TKT-004970,2024-10-19T08:19:00,2024-10-21T11:19:00,10,3,Crítica,Resuelto,Ticket de prueba #4970,51
4971,TKT-004971,2024-11-25T15:16:00,2024-11-25T22:16:00,7,5,Crítica,Resuelto,Ticket de prueba #4971,7
4972,TKT-004972,2023-08-02T11:41:00,2023-08-04T02:41:00,5,3,Media,Resuelto,Ticket de prueba #4972,39
4973,TKT-004973,2023-09-18T10:46:00,2023-09-18T19:46:00,5,4,Crítica,Resuelto,Ticket de prueba #4973,9
4974,TKT-004974,2024-07-16T17:42:00,2024-07-21T03:42:00,7,3,Media,Resuelto,Ticket de prueba #4974,106
4975,TKT-004975,2024-11-13T23:55:00,2024-11-15T10:55:00,9,2,Alta,Resuelto,Ticket de prueba #4975,35
4976,TKT-004976,2024-07-29T23:54:00,2024-07-31T05:54:00,6,6,Crítica,Resuelto,Ticket de prueba #4976,30
4977,TKT-004977,2024-10-07T05:54:00,2024-10-09T11:54:00,8,2,Crítica,Resuelto,Ticket de prueba #4977,54
4978,TKT-004978,2024-02-06T09:33:00,2024-02-08T02:33:00,4,2,Baja,Resuelto,Ticket de prueba #4978,41
4979,TKT-004979,2024-11-09T14:30:00,2024-11-11T13:30:00,9,4,Baja,Resuelto,Ticket de prueba #4979,47
4980,TKT-004980,2024-06-04T19:18:00,2024-06-06T03:18:00,3,7,Crítica,Resuelto,Ticket de prueba #4980,32
4981,TKT-004981,2024-09-16T17:13:00,2024-09-20T06:13:00,5,3,Media,Resuelto,Ticket de prueba #4981,85
4982,TKT-004982,2024-03-16T19:44:00,2024-03-18T15:44:00,9,1,Alta,Resuelto,Ticket de prueba #4982,44
4983,TKT-004983,2023-01-25T23:50:00,2023-01-27T15:50:00,6,7,Baja,Resuelto,Ticket de prueba #4983,40
4984,TKT-004984,2024-01-05T23:02:00,2024-01-09T04:02:00,3,5,Alta,Resuelto,Ticket de prueba #4984,77
4985,TKT-004985,2024-02-15T14:10:00,2024-02-19T12:10:00,1,1,Crítica,Resuelto,Ticket de prueba #4985,94
4986,TKT-004986,2023-07-21T08:11:00,2023-07-26T06:11:00,10,7,Media,Resuelto,Ticket de prueba #4986,118
4987,TKT-004987,2024-08-03T01:44:00,2024-08-05T13:44:00,8,2,Crítica,Resuelto,Ticket de prueba #4987,60
4988,TKT-004988,2023-05-26T18:20:00,2023-05-28T05:20:00,6,6,Baja,Resuelto,Ticket de prueba #4988,35
4989,TKT-004989,2023-09-05T17:59:00,2023-09-05T21:59:00,2,4,Media,Resuelto,Ticket de prueba #4989,4
4990,TKT-004990,2023-12-10T17:22:00,2023-12-11T08:22:00,6,1,Media,Resuelto,Ticket de prueba #4990,15
4991,TKT-004991,2024-12-06T22:40:00,2024-12-06T23:40:00,5,3,Baja,Resuelto,Ticket de prueba #4991,1
4992,TKT-004992,2024-11-04T05:35:00,2024-11-04T18:35:00,5,2,Alta,Resuelto,Ticket de prueba #4992,13
4993,TKT-004993,2023-08-21T02:08:00,2023-08-25T23:08:00,8,5,Alta,Resuelto,Ticket de prueba #4993,117
4994,TKT-004994,2024-12-01T21:43:00,2024-12-05T13:43:00,4,7,Media,Resuelto,Ticket de prueba #4994,88
